id,imagemUrl,titulo,tipoObra,temas_filtrados
16025,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0e3ac31740f3994077df664f02b4f6f4.jpeg,Espantalho no Arrozal,Pintura,"Cenas de trabalho, Cultura de arroz, Paisagem, Campo"
16026,https://acervo-portinari.s3.sa-east-1.amazonaws.com/eda32c9f0e0b4c846101c9ef2cd24da1.jpeg,Mulher do Pilão,Pintura,Trabalhadores
16027,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9cb0ea8e2139d3c1ed0c96c9145a2c62.jpeg,Menino com Carneiro,Pintura,"Paisagem, Campo"
16037,https://acervo-portinari.s3.sa-east-1.amazonaws.com/633722e987dc3cb258b7a1137a4ce6c1.jpeg,Preparativos para São João,Pintura,Festas populares
16057,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8683da43b81103c2824d4461f9073b5d.jpeg,Retrato de Regina Leão,Pintura,"Paisagem, Campo"
16058,https://acervo-portinari.s3.sa-east-1.amazonaws.com/7106289f95cf4196b3282a06a571c2c8.jpeg,Futebol,Pintura,"Paisagem, Brodowski"
16069,https://acervo-portinari.s3.sa-east-1.amazonaws.com/4c84368e77b5d9d366db2f02f132f7ff.jpeg,Bois e Espantalho,Pintura,Paisagem
16124,https://acervo-portinari.s3.sa-east-1.amazonaws.com/1d6c02376cdabffb79a15449b77d4969.jpeg,Padre Anchieta,Pintura,"Cenas Históricas, Paisagem, Marinha"
16136,https://acervo-portinari.s3.sa-east-1.amazonaws.com/1826bd84d37781c99558bbc3d8244a0b.jpeg,Cana,Pintura,"Cenas de trabalho, Cultura de cana, Trabalhadores, Lavrador"
16137,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6a92cc059f40726d9fbdee518c7b8431.jpeg,Garimpeiros,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
16138,https://acervo-portinari.s3.sa-east-1.amazonaws.com/61cd9e2aa4602b3d8b6949bbd9945061.jpeg,Fumo,Pintura,"Cenas de trabalho, Cultura de fumo, Trabalhadores, Lavrador"
16139,https://acervo-portinari.s3.sa-east-1.amazonaws.com/50d4b0e3fc36780a74c17fcdc7fea8a0.jpeg,Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
16140,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c71ea14545c10831498a63d337804937.jpeg,Cacau,Pintura,"Cenas de trabalho, Cultura de cacau, Trabalhadores, Lavrador"
16201,https://acervo-portinari.s3.sa-east-1.amazonaws.com/d3ebf9d1bda62ef82b5064415a19ba7e.jpeg,Peneirando Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
16204,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c782858a8f2c02c9a0d42bd81f0294ac.jpeg,Lavadeira,Pintura,Trabalhadores
16205,https://acervo-portinari.s3.sa-east-1.amazonaws.com/1e16e656261373f465656edd14db0e19.jpeg,Pracinha de Brodowski,Pintura,"Circo, Paisagem, Brodowski"
16216,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c729ce2e5657bb96ee4824da6a1896ab.jpeg,Festa de Iemanjá,Pintura,"Festas populares, Paisagem, Rio de Janeiro"
16220,https://acervo-portinari.s3.sa-east-1.amazonaws.com/e3ea6128647de49dfbecc70cca105c86.jpeg,Sapateiro,Pintura,Trabalhadores
16223,https://acervo-portinari.s3.sa-east-1.amazonaws.com/4a2b54cc0b22f70f1b0c2dccf3015e87.jpeg,Sapateiro,Pintura,Trabalhadores
16224,https://acervo-portinari.s3.sa-east-1.amazonaws.com/2b76afdc33661f00f277ca4c449024a1.jpeg,A Onça,Pintura,"Paisagem, Floresta"
16240,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c35cd625d52a744957dde3c92dd7190e.jpeg,Espantalho,Pintura,"Paisagem, Campo"
16242,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9bfba4765df6e1f6c1782d59caf577c5.jpeg,Morro,Pintura,Favela
16245,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0f76925af2516a22cefe7bbab1be57da.jpeg,Espantalho,Pintura,Paisagem
16248,https://acervo-portinari.s3.sa-east-1.amazonaws.com/ec586b14180466692de4ce4348c685f1.jpeg,Descobrimento do Brasil,Pintura,"Trabalhadores, Cenas Históricas, Descobrimento do Brasil"
16255,https://acervo-portinari.s3.sa-east-1.amazonaws.com/7c4db962199d51929375972540e8ecdf.jpeg,Batedores de Arroz,Pintura,"Cenas de trabalho, Cultura de arroz, Trabalhadores, Lavrador"
16258,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8d0ab688c37c29ebcba87bca9db885a5.jpeg,Futebol,Pintura,"Paisagem, Brodowski"
16272,https://acervo-portinari.s3.sa-east-1.amazonaws.com/621af3dc2d17b7e430d99c93b031b4f3.jpeg,Seca,Pintura,"Paisagem, Deserto"
16280,https://acervo-portinari.s3.sa-east-1.amazonaws.com/b18c3cc971886f6a48b1f33ffed04b87.jpeg,Menino com Cabrito,Pintura,"Paisagem, Marinha"
16282,https://acervo-portinari.s3.sa-east-1.amazonaws.com/b7e447ff086e6e42a9e2ce02b7976979.jpeg,Cavalos,Pintura,"Paisagem, Campo"
16301,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6b138dc7f162aa6824f82f2a4dea484a.jpeg,Casa de Brodowski,Pintura,"Paisagem, Brodowski"
16302,https://acervo-portinari.s3.sa-east-1.amazonaws.com/98894e3c181cd38e6b70106c352fdf7a.jpeg,Futebol,Pintura,"Paisagem, Brodowski"
16303,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8e9e4b80690b64193921c16a34bd7f32.jpeg,Jangadas,Pintura,Trabalhadores
16308,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8612fbaa564d6ff2af62548512b2b21a.jpeg,Marinha,Pintura,"Paisagem, Marinha, Rio de Janeiro"
16310,https://acervo-portinari.s3.sa-east-1.amazonaws.com/f85df7865a493f926cacc94481426323.jpeg,Marinha,Pintura,"Paisagem, Marinha, Rio de Janeiro"
16314,https://acervo-portinari.s3.sa-east-1.amazonaws.com/587513045e8a861ba8e0a3075012b163.jpeg,Praça de Brodowski,Pintura,"Paisagem, Brodowski"
16316,https://acervo-portinari.s3.sa-east-1.amazonaws.com/f5f92a4c2b8ed128a0f7f57f5f44a980.jpeg,Morto,Pintura,Guerra
16317,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a660763b64ef5a6667caad84ed129475.jpeg,Homem Morto,Pintura,Guerra
16319,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0fc620e7c8913cbaf19fb620745b8071.jpeg,Meninos Brincando,Pintura,"Paisagem, Brodowski"
16330,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0af0a1c208424b0771414ffe308ab0b7.jpeg,Árvore,Pintura,"Paisagem, Campo"
16354,https://acervo-portinari.s3.sa-east-1.amazonaws.com/59a01815695c1e469edfacb3929634f9.jpeg,Casinha de Brodowski,Pintura,"Paisagem, Campo"
16360,https://acervo-portinari.s3.sa-east-1.amazonaws.com/12ad8be6d951dcc9652ed4120048f2e2.jpeg,Kibutz,Pintura,"Cenas de trabalho, Trabalhadores, Paisagem, Campo"
16369,https://acervo-portinari.s3.sa-east-1.amazonaws.com/ba308dee857253ac9f6e7663d80d3c26.jpeg,Espantalho,Pintura,"Paisagem, Campo"
16371,https://acervo-portinari.s3.sa-east-1.amazonaws.com/34f3be4d3c0d0b2509f8d6f91599efe3.jpeg,Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
16384,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c446386058b6abde5734cf6eb4f8c8be.jpeg,Sapateiro de Brodowski,Pintura,Trabalhadores
16386,https://acervo-portinari.s3.sa-east-1.amazonaws.com/44a74a508094d234f646e4720f8cfc53.jpeg,Sapateiro,Pintura,Trabalhadores
16389,https://acervo-portinari.s3.sa-east-1.amazonaws.com/44b0a17e00ddd08b5681a6c221d5ad23.jpeg,Lavadeiras,Pintura,Trabalhadores
16394,https://acervo-portinari.s3.sa-east-1.amazonaws.com/d70926fd2fe6696e770c659d1008c01b.jpeg,Morro,Pintura,Favela
16572,https://acervo-portinari.s3.sa-east-1.amazonaws.com/5c1e97a175e8b28027f26b4da359f3a5.jpeg,Futebol,Pintura,"Paisagem, Brodowski"
16573,https://acervo-portinari.s3.sa-east-1.amazonaws.com/4797d501f4d0db10ab9795457b4fdff5.jpeg,Catequese,Pintura,Cenas Históricas
16593,https://acervo-portinari.s3.sa-east-1.amazonaws.com/50dfa3faecefb7204f4bbc21a48e22a6.jpeg,Futebol,Pintura,"Paisagem, Brodowski"
16594,https://acervo-portinari.s3.sa-east-1.amazonaws.com/dfabfa7a6331ca5534a290858c3a302c.jpeg,Céu com Estrelas,Pintura,Paisagem
16615,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c50245e8d65e82785a8a1bae2a044e65.jpeg,Bandeirantes,Pintura,"Cenas Históricas, Paisagem, Floresta"
16617,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6786018e22c6b634a9f59ec04889ac29.jpeg,Arrastão,Pintura,"Cenas de trabalho, Trabalhadores, Paisagem, Marinha"
16632,https://acervo-portinari.s3.sa-east-1.amazonaws.com/81e8da14a1837bd0d49246c2d03bebc5.jpeg,Espantalho,Pintura,"Paisagem, Campo"
16640,https://acervo-portinari.s3.sa-east-1.amazonaws.com/cac6e4f240f657ea3f1d588c7c458866.jpeg,Brodowski,Pintura,"Paisagem, Brodowski"
16641,https://acervo-portinari.s3.sa-east-1.amazonaws.com/250cb4f540441273f812ebb0094409c3.jpeg,Espantalho,Pintura,"Paisagem, Campo"
16646,https://acervo-portinari.s3.sa-east-1.amazonaws.com/2e0b764f21387edf1379205e8bbaf9ab.jpeg,Cidade,Pintura,Favela
16651,https://acervo-portinari.s3.sa-east-1.amazonaws.com/513acec0b10a95eeaa22109e647029da.jpeg,Cana,Pintura,"Cenas de trabalho, Cultura de cana, Trabalhadores, Lavrador"
16652,https://acervo-portinari.s3.sa-east-1.amazonaws.com/45025b8a2492e737cb5ad5d6f8130732.jpeg,Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
16657,https://acervo-portinari.s3.sa-east-1.amazonaws.com/7bfd3d7963b3583e47e9da5e3aff9429.jpeg,Bumba-Meu-Boi,Pintura,Festas populares
16666,https://acervo-portinari.s3.sa-east-1.amazonaws.com/dc3520a1637f0fbdd2b3f3cb364cdda3.jpeg,Lavadeiras,Pintura,"Cenas de trabalho, Trabalhadores"
16667,https://acervo-portinari.s3.sa-east-1.amazonaws.com/7349f341c2e8564906d28de958ada00a.jpeg,Namorados,Pintura,Paisagem
16683,https://acervo-portinari.s3.sa-east-1.amazonaws.com/5bd29e47cac2e6e3a63f03d0de92d249.jpeg,Paisagem de Brodowski,Pintura,"Paisagem, Brodowski"
16698,https://acervo-portinari.s3.sa-east-1.amazonaws.com/b83767dee6fb0afb8709b3912482d9a0.jpeg,Marinha,Pintura,"Paisagem, Marinha"
16704,https://acervo-portinari.s3.sa-east-1.amazonaws.com/4989ab0af97de2d52efdb10d29ebcc59.jpeg,Floresta,Pintura,"Paisagem, Floresta"
16707,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6550f145cef321c6552fd2bb7166de77.jpeg,Circo,Pintura,"Circo, Paisagem, Brodowski"
16708,https://acervo-portinari.s3.sa-east-1.amazonaws.com/3d3d0046adadf8a6c9c0412cf43d77ee.jpeg,Espantalho,Pintura,Paisagem
16715,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0e54d4d0a22dddb38bd53e980017851b.jpeg,Espantalho,Pintura,"Paisagem, Campo"
16727,https://acervo-portinari.s3.sa-east-1.amazonaws.com/59f6845448dcb7d78b387c82d2fbff69.jpeg,Navio Negreiro,Pintura,Cenas Históricas
16736,https://acervo-portinari.s3.sa-east-1.amazonaws.com/110e1f8a26a421540af8e5ea15e87cd2.jpeg,Festa de São João,Pintura,"Favela, Festas populares"
16750,https://acervo-portinari.s3.sa-east-1.amazonaws.com/fd99b13927d3f73c2b40e1a42a9b875b.jpeg,Enterro no Morro,Pintura,Favela
16766,https://acervo-portinari.s3.sa-east-1.amazonaws.com/d9142ad8bae4beb4512ee618caaac1a7.jpeg,Coluna Prestes,Pintura,Cenas Históricas
16767,https://acervo-portinari.s3.sa-east-1.amazonaws.com/77bd4356d4756aef858fff1892198310.jpeg,Baiana,Pintura,"Paisagem, Campo"
16770,https://acervo-portinari.s3.sa-east-1.amazonaws.com/80d0682dbb8c9a984c0a76bdd1ef5a6c.jpeg,A Fuga para o Egito,Pintura,"Paisagem, Campo"
16772,https://acervo-portinari.s3.sa-east-1.amazonaws.com/554add176d0a3b95116b028d7747af8d.jpeg,Colheita de Arroz,Pintura,"Cenas de trabalho, Cultura de arroz, Trabalhadores, Lavrador, Paisagem, Campo"
16774,https://acervo-portinari.s3.sa-east-1.amazonaws.com/e1c22e23c1f359552cec3672ffac24aa.jpeg,Cabrito,Pintura,"Paisagem, Campo"
16775,https://acervo-portinari.s3.sa-east-1.amazonaws.com/7172f5c9acdd6ac8e3eaf3535630ba16.jpeg,Estivador,Pintura,Trabalhadores
16778,https://acervo-portinari.s3.sa-east-1.amazonaws.com/3bbfc261729d204c3c135967bd3ca63d.jpeg,Paisagem da Seca,Pintura,"Paisagem, Campo"
16779,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9e1be6eff216aef5339d8cc444f763d7.jpeg,Circo,Pintura,"Circo, Paisagem, Brodowski"
16783,https://acervo-portinari.s3.sa-east-1.amazonaws.com/1de75af12da50cbe7252110d8f289034.jpeg,A Chegada de Dom João VI à Bahia,Pintura,Cenas Históricas
16787,https://acervo-portinari.s3.sa-east-1.amazonaws.com/85b1069826515a46c099c520b36249b9.jpeg,Meninos Soltando Pipas,Pintura,"Paisagem, Brodowski"
16806,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a2af62b95de2b1c84c02632df405ca1f.jpeg,Espantalho,Pintura,"Cenas de trabalho, Lavoura, Trabalhadores, Lavrador"
16807,https://acervo-portinari.s3.sa-east-1.amazonaws.com/119689d1abaa10e2d98173818b29641d.jpeg,Menino com Carneiro,Pintura,"Paisagem, Campo"
16809,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a2ffdfa3f09e41c399d1ac2d32ca0915.jpeg,Retirantes,Pintura,"Paisagem, Campo"
16810,https://acervo-portinari.s3.sa-east-1.amazonaws.com/4dc98c71b2833d46acdb0e541c31dae9.jpeg,Gato,Pintura,"Paisagem, Campo"
16811,https://acervo-portinari.s3.sa-east-1.amazonaws.com/2f9f23a11f23b1ab1d6a742e166c4d74.jpeg,Sagrada Família,Pintura,"Paisagem, Campo"
16812,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9de02922ce6ef8440246ebe9e00931ac.jpeg,A Fuga para o Egito,Pintura,"Paisagem, Campo"
16813,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6d453401b6602a1b80edea3ba1317dc9.jpeg,A Fuga para o Egito,Pintura,"Paisagem, Campo"
16815,https://acervo-portinari.s3.sa-east-1.amazonaws.com/385a92a566c46fd10e9e34a06d9ae4ed.jpeg,Casamento na Roça,Pintura,"Paisagem, Brodowski"
16824,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0487838f4625986d806a3960cff18f65.jpeg,Caravana,Pintura,"Paisagem, Deserto"
16828,https://acervo-portinari.s3.sa-east-1.amazonaws.com/882141cc1bc8ca5455858917661abe92.jpeg,Retrato de Arthur Bernardes Alves de Souza Filho,Pintura,"Paisagem, Campo, Cidade"
16880,https://acervo-portinari.s3.sa-east-1.amazonaws.com/f05b4d479a1721ca08c0e7a96e1b063f.jpeg,Espantalho sobre o Feno,Pintura,"Paisagem, Campo"
16885,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6aab448c6c7d616fae35799e4b2bd5f8.jpeg,A Chegada de Dom João VI à Bahia,Pintura,Cenas Históricas
16887,https://acervo-portinari.s3.sa-east-1.amazonaws.com/3b58dd9fafdc5b15e08007494b687f1d.jpeg,Três Figuras Femininas,Pintura,"Paisagem, Deserto"
16888,https://acervo-portinari.s3.sa-east-1.amazonaws.com/845258178029fc202b5f1350745e38b8.jpeg,Mata,Pintura,"Paisagem, Floresta"
16889,https://acervo-portinari.s3.sa-east-1.amazonaws.com/3a95c2e96ec88e55a6aa34a840aef3db.jpeg,Laçando Boi,Pintura,"Cenas de trabalho, Trabalhadores"
16896,https://acervo-portinari.s3.sa-east-1.amazonaws.com/b24e29bfd54fa6e0a5dfdf5d744b3d32.jpeg,Espantalho,Pintura,"Paisagem, Campo"
16900,https://acervo-portinari.s3.sa-east-1.amazonaws.com/096d25a19210e505a9f97c4201d2ae48.jpeg,Dois Coelhos,Pintura,"Paisagem, Floresta"
16901,https://acervo-portinari.s3.sa-east-1.amazonaws.com/84b462a70e010e291fb474ab4100eb6c.jpeg,Cavalo Branco,Pintura,"Paisagem, Campo"
16902,https://acervo-portinari.s3.sa-east-1.amazonaws.com/64804adf01aabbab4bf61d83f61f6268.jpeg,Retrato de Manuel Bandeira,Pintura,"Paisagem, Rio de Janeiro"
16915,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8544e193ad5506f1374d4cdfe4573a04.jpeg,Dom Quixote,Pintura,"Paisagem, Campo"
16916,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6edf8cc9125542312662bfd3b3f6f61e.jpeg,Circo,Pintura,"Circo, Paisagem, Brodowski"
16943,https://acervo-portinari.s3.sa-east-1.amazonaws.com/008176023c4a730b532bc9c890bae45e.jpeg,A Primeira Missa no Brasil,Pintura,Cenas Históricas
16949,https://acervo-portinari.s3.sa-east-1.amazonaws.com/77867cd1c8b7a0c952086641b10162d9.jpeg,Marinha,Pintura,"Paisagem, Marinha"
16953,https://acervo-portinari.s3.sa-east-1.amazonaws.com/cc6ae7def061ae4f1876f15b6f76a630.jpeg,Retrato de Beatriz Llambi-Campbell,Pintura,Paisagem
16964,https://acervo-portinari.s3.sa-east-1.amazonaws.com/d59ca028a5020f42c17b84c80829538a.jpeg,Preparativos para São João,Pintura,Festas populares
16965,https://acervo-portinari.s3.sa-east-1.amazonaws.com/4e41130f9f29e2fc548635083d7cff1f.jpeg,Menino com Carneiro,Pintura,"Paisagem, Campo"
16966,https://acervo-portinari.s3.sa-east-1.amazonaws.com/71f169e7747b0fe3ae753c1c7fbc732e.jpeg,Menino com Carneiro,Pintura,"Paisagem, Campo"
16967,https://acervo-portinari.s3.sa-east-1.amazonaws.com/f6cb5f26f83e8facf07254a3e415b904.jpeg,Menino com Peixe,Pintura,"Paisagem, Campo"
16968,https://acervo-portinari.s3.sa-east-1.amazonaws.com/56b69b335aadec4e230c9341a6dfe98a.jpeg,Marinha,Pintura,"Paisagem, Marinha"
16969,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9c5eee43b637c2a7b593724540b27aa6.jpeg,Marinha,Pintura,"Paisagem, Marinha"
16985,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6dd6a19fbbc2d87f41308a13cd85bf6b.jpeg,Semeadora,Pintura,"Cenas de trabalho, Lavoura, Trabalhadores, Paisagem, Campo"
17025,https://acervo-portinari.s3.sa-east-1.amazonaws.com/56367f9f380ebb51f20433940e9ca905.jpeg,Pau-Brasil,Pintura,"Cenas de trabalho, Trabalhadores"
17035,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8889c8272d8af2a3a7bfced65eaef5c5.jpeg,Plantação de Cana,Pintura,"Cenas de trabalho, Cultura de cana, Trabalhadores, Lavrador"
17036,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0eede934f2e9b5b64d92b8e527103f81.jpeg,Colheita de Cana,Pintura,"Cenas de trabalho, Cultura de cana, Trabalhadores, Lavrador"
17053,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0bac7a3db559d2262e84d5b00e24d294.jpeg,Garimpeiros,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17054,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a71e13509a93dc165da8a9df42b5527f.jpeg,Garimpeiros,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17055,https://acervo-portinari.s3.sa-east-1.amazonaws.com/5ef32a428d3980bee89c25bf787bcb11.jpeg,Garimpo,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17056,https://acervo-portinari.s3.sa-east-1.amazonaws.com/f7805d7f1ef7342dfb51493246ceb673.jpeg,Garimpo,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17057,https://acervo-portinari.s3.sa-east-1.amazonaws.com/cc269477c4c9526b0f727a3d3b8c0ee9.jpeg,Garimpeiros,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17058,https://acervo-portinari.s3.sa-east-1.amazonaws.com/4fb6cb394d977eb0cb8133b7fc32586b.jpeg,Garimpeiros,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17059,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9219b434235f5f393ddbd83799a57987.jpeg,Faiscadores de Ouro,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17062,https://acervo-portinari.s3.sa-east-1.amazonaws.com/ae7849b212b3c2f2a129f024efacbffd.jpeg,Garimpo,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17065,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9e4a3bbbb60ace555f3b0ab88f8b9f68.jpeg,Garimpeiros no Rio,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17067,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8e652e885c42f0a5328b5794ebc1130e.jpeg,Garimpeiros no Rio,Pintura,"Cenas de trabalho, Garimpagem, Trabalhadores, Garimpeiro"
17071,https://acervo-portinari.s3.sa-east-1.amazonaws.com/6c10ad9ded61f82358351d21e4646ea1.jpeg,Fumo,Pintura,"Cenas de trabalho, Cultura de fumo, Trabalhadores, Lavrador"
17072,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c824351391ff44fea3077afa7e293c35.jpeg,Fumo,Pintura,"Cenas de trabalho, Cultura de fumo, Trabalhadores, Lavrador"
17073,https://acervo-portinari.s3.sa-east-1.amazonaws.com/4c8f8ecce3ff09434355c03f3122dce0.jpeg,Fumo,Pintura,"Cenas de trabalho, Cultura de fumo, Trabalhadores, Lavrador"
17074,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a813244009054bdc222ec9527867a8e1.jpeg,Fumo,Pintura,"Cenas de trabalho, Cultura de fumo, Trabalhadores, Lavrador"
17075,https://acervo-portinari.s3.sa-east-1.amazonaws.com/bab7b4cf6c505304d5423fe4a58682bd.jpeg,Colheita de Fumo,Pintura,"Cenas de trabalho, Cultura de fumo, Trabalhadores, Lavrador"
17084,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0fe9b92f2466554671780bb7578b4b80.jpeg,Algodão,Pintura,"Cenas de trabalho, Cultura de algodão, Trabalhadores, Lavrador"
17085,https://acervo-portinari.s3.sa-east-1.amazonaws.com/caa1f686d3dedc401ae9fdea2b74fdd9.jpeg,Algodão,Pintura,"Cenas de trabalho, Cultura de algodão, Trabalhadores, Lavrador"
17087,https://acervo-portinari.s3.sa-east-1.amazonaws.com/12670a0e0678a538b3aba6611ced3de2.jpeg,Colheita de Algodão,Pintura,"Cenas de trabalho, Cultura de algodão, Trabalhadores, Lavrador"
17093,https://acervo-portinari.s3.sa-east-1.amazonaws.com/d0b382b5ee3f73f12f71b8305ed3762f.jpeg,Erva-Mate,Pintura,"Cenas de trabalho, Cultura de erva-mate, Trabalhadores, Lavrador"
17094,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a9a05d9471f8bf5fa6aadce72320f341.jpeg,Erva-Mate,Pintura,"Cenas de trabalho, Cultura de erva-mate, Trabalhadores, Lavrador"
17105,https://acervo-portinari.s3.sa-east-1.amazonaws.com/b2c55f4b2aa7fb64bf2c6dd7797eabf9.jpeg,Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
17106,https://acervo-portinari.s3.sa-east-1.amazonaws.com/086cd9a0736fb890ade33fc9d00c2678.jpeg,Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
17107,https://acervo-portinari.s3.sa-east-1.amazonaws.com/54c0d1dc3926c9eb4a77e9cd3a38d1f1.jpeg,Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
17108,https://acervo-portinari.s3.sa-east-1.amazonaws.com/85e662b6cde37bd5cfce2844de0efc34.jpeg,Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
17110,https://acervo-portinari.s3.sa-east-1.amazonaws.com/e3f2046096c573b5459174df0d36223f.jpeg,Transportando Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador"
17114,https://acervo-portinari.s3.sa-east-1.amazonaws.com/ebd6c0f76458a01d11065683d0afce23.jpeg,Cacau,Pintura,"Cenas de trabalho, Cultura de cacau, Trabalhadores, Lavrador"
17115,https://acervo-portinari.s3.sa-east-1.amazonaws.com/23f75cb088c20390029f028527d0fe46.jpeg,Cacau,Pintura,"Cenas de trabalho, Cultura de cacau, Trabalhadores, Lavrador"
17125,https://acervo-portinari.s3.sa-east-1.amazonaws.com/25985ee519db415274a01d3ed49f11ba.jpeg,Borracha,Pintura,"Cenas de trabalho, Cultura de borracha, Trabalhadores"
17135,https://acervo-portinari.s3.sa-east-1.amazonaws.com/fd43be60c2d6ed27daeed4a8c621de6c.jpeg,Norte-Sul,Pintura,Trabalhadores
17168,https://acervo-portinari.s3.sa-east-1.amazonaws.com/27d0f19da9b61d41427867cdf945db92.jpeg,Catequese,Pintura,Cenas Históricas
17169,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8d9bcabcb957c8d4391a6927a4e21d7d.jpeg,Escola,Pintura,Cenas Históricas
17195,https://acervo-portinari.s3.sa-east-1.amazonaws.com/1b094f29e203620ca311d09ba41733ce.jpeg,Espantalhos,Pintura,Paisagem
17196,https://acervo-portinari.s3.sa-east-1.amazonaws.com/e4b3a2982280874198974a281dba72d6.jpeg,Paisagem de Brodowski,Pintura,"Paisagem, Brodowski"
17203,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a4461c304e5236537923939a2519f929.jpeg,Pulando Carniça,Pintura,"Paisagem, Campo"
17211,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8b7c40492a1e0c621e70ad79f72c3cda.jpeg,Praça,Pintura,"Paisagem, Cidade"
17224,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c8518510c1853441b1a7c6c9d74c0875.jpeg,Igreja de Nossa Senhora da Glória do Outeiro,Pintura,"Paisagem, Rio de Janeiro"
17228,https://acervo-portinari.s3.sa-east-1.amazonaws.com/d667705e76a53b0f1c97209569edeb7e.jpeg,Paisagem com Cabras,Pintura,"Paisagem, Campo"
17239,https://acervo-portinari.s3.sa-east-1.amazonaws.com/2f9f740c28e0f8ccb405122858424448.jpeg,Espantalho,Pintura,"Paisagem, Campo"
17244,https://acervo-portinari.s3.sa-east-1.amazonaws.com/027276f09f63e3f99c1663460b4f2040.jpeg,Três Mulheres,Pintura,Paisagem
17246,https://acervo-portinari.s3.sa-east-1.amazonaws.com/77910ee33f964656a423f968855590ce.jpeg,Terreiro de Café,Pintura,"Cenas de trabalho, Cultura de café, Trabalhadores, Lavrador, Festas populares"
