,Unnamed: 0,id,obraUrl,titulo,codigoFCO,numeroCR,dataTexto,imagemUrl,descricaoResumida,descricaoCompleta,localProducao,autoria,tipoObra,tecnica,suporte,numeroDN,altura,largura,assinatura,inscricaoFamilia,inscricaoExposicao,dimensoes,temas,pessoasRetratadas,imagemLocal,ano,decada,cor,cor_proporcao
598,598,17453,https://www.portinari.org.br/acervo/obras/17453/retrato-de-philip-walter-hime,Retrato de Philip Walter Hime,FCO-2022,CR-2939,1951,https://acervo-portinari.s3.sa-east-1.amazonaws.com/464dc36404308559cfc000a81dc5f6d6.jpeg,"Composição nos tons verdes, terras, rosas, cinzas e branco. Textura lisa. Retrato de busto de menino contra fundo escuro. O menino está...","Composição nos tons verdes, terras, rosas, cinzas e branco. Textura lisa. Retrato de busto de menino contra fundo escuro. O menino está de frente, ligeiramente voltado para a esquerda. É magro, tem rosto fino, cabelos curtos repartidos do lado esquerdo com topete para trás, testa larga, sobrancelhas finas, olhos grandes, nariz pequeno, lábios carnudos fechados, queixo arredondado e pescoço fino. Usa camisa branca de mangas compridas com colarinho aberto. Fundo verde-escuro clareando junto à linha do horizonte. Próximo ao limite inferior, faixa terra vendo-se à direita, dois cavalos brancos de perfil para a esquerda e montanha na linha do horizonte.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,55.0,46.0,"Assinada e datada na metade inferior à esquerda ""PORTINARI 951""",,,55 x 46 cm,"Retrato, Criança, Menino, Natureza, Animais, Cavalo",Philip Walter Hime,17453_Retrato_de_Philip_Walter_Hime.jpeg,1951.0,1950.0,"[[np.float64(0.032213437391023884), np.float64(0.04477045449081294), np.float64(0.07136315252816455)], [np.float64(0.5553394170924074), np.float64(0.5191073648817478), np.float64(0.5210533434319435)]]",0.6969909654800431
599,599,17455,https://www.portinari.org.br/acervo/obras/17455/sao-francisco-de-assis,São Francisco de Assis,FCO-2024,CR-2428,1945,https://acervo-portinari.s3.sa-east-1.amazonaws.com/5dc5490de5c95f02ad5797cc583e12cd.jpeg,"Composição nos tons rosas, ocres, cinzas, terras, branco, vermelhos e verdes. Textura lisa e áspera. São Francisco em pé ocupando toda...","Composição nos tons rosas, ocres, cinzas, terras, branco, vermelhos e verdes. Textura lisa e áspera. São Francisco em pé ocupando toda a altura da composição, contra fundo geometrizado. O santo está de frente, com a cabeça ligeiramente voltada para a esquerda, tem os traços fisionômicos e barba esquematizados, braço direito dobrado e erguido para a esquerda, braço esquerdo um pouco afastado do corpo, pernas afastadas sendo que o pé direito está mais avançado que o esquerdo, como se estivesse dando um passo. Vê-se sobre seu corpo sugestão de panejamento e no chão, à esquerda, parte do panejamento caído. Fundo geometrizado em tons pastéis dando a impressão de textura espessa espatulada.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,,38.0,"Assinada e datada na metade inferior à direita ""PORTINARI 945""",,,"46,5 x 38 cm","Religioso, Santos, São Francisco de Assis, Figura Humana, Homem",,17455_S_o_Francisco_de_Assis.jpeg,1945.0,1940.0,"[[np.float64(0.7010589052734719), np.float64(0.6576763214963008), np.float64(0.5930501962872498)], [np.float64(0.23805144469172076), np.float64(0.20593863820373318), np.float64(0.16317851140899353)]]",0.6826388888888889
600,600,17456,https://www.portinari.org.br/acervo/obras/17456/meninos-com-gaiola,Meninos com Gaiola,FCO-2025,CR-4811,1961,https://acervo-portinari.s3.sa-east-1.amazonaws.com/cdf4fa16485b9bb2f4c63f6593ddca9e.jpeg,"Composição nos tons verdes e azuis (predominantes), ocres, cinzas, lilases, amarelos, rosas, terras, vermelhos e preto. Textura lisa....","Composição nos tons verdes e azuis (predominantes), ocres, cinzas, lilases, amarelos, rosas, terras, vermelhos e preto. Textura lisa. Dois meninos segurando uma gaiola, contra fundo geometrizado. À esquerda, árvore com galhos abertos, no meio dos quais está sentado um menino segurando uma gaiola. Tem rosto oval pintado de verde com traços fisionômicos contornados de preto. Veste blusa lilás e calças curtas azuis. No centro, a gaiola grande, quadrada, sendo segura por outro menino. À direita, menino em pé, de perfil para a esquerda, com os braços levantados como se estivesse levantando a gaiola para o menino da árvore. Chão geometrizado e fundo com sugestão de bosque com muitas árvores.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,madeira,,,,"Assinada e datada no canto inferior direito ""PORTINARI 61""",,,"46,5 x 37,5 cm","Diversos, Objetos, Gaiola, Figura Humana, Criança, Menino, Figura Humana, Grupo, Crianças",,17456_Meninos_com_Gaiola.jpeg,1961.0,1960.0,"[[np.float64(0.3862029885908261), np.float64(0.431870075840228), np.float64(0.3904785699157266)]]",1.0
601,601,17459,https://www.portinari.org.br/acervo/obras/17459/retrato-de-eva-manuel,Retrato de Eva Manuel,FCO-2028,CR-68,1925,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a24551819941e88e150345d77c53c9e4.jpeg,"Composição nos tons laranjas, terras, cinzas, rosas, vermelhos, azuis, branco, preto, violetas, lilases e verdes. Textura lisa. Retrato...","Composição nos tons laranjas, terras, cinzas, rosas, vermelhos, azuis, branco, preto, violetas, lilases e verdes. Textura lisa. Retrato de corpo inteiro de menina, contra fundo laranja. A menina está em pé, 3/4 voltada para a direita e olhando para a frente. Braços ao longo do corpo segurando um livro encadernado na mão direita. Tem rosto oval, cabelos escuros, lisos com franja sobre a testa e curtos, apenas cobrindo as orelhas. Sobrancelhas escuras e retas, olhos escuros, nariz reto, lábios carnudos fechados, queixo com covinha no centro e pescoço grosso. Usa vestido estampado com decote ""bateau"", sem mangas, reto, de comprimento acima dos joelhos; meias curtas e sapatos de verniz preto com pulseira no peito do pé. Chão cinza e fundo sugerindo panejamento em tons laranja. Luz incidindo pela esquerda criando área de sombra à direita.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,128.0,73.0,"Assinada e datada no canto inferior esquerdo ""C.Portinari Rio, 925""",,,128 x 73 cm,"Retrato, Criança, Menina",Eva Manuel Tortima,17459_Retrato_de_Eva_Manuel.jpeg,1925.0,1920.0,"[[np.float64(0.5472631102099119), np.float64(0.3073809611255968), np.float64(0.22595110719694433)]]",1.0
602,602,17460,https://www.portinari.org.br/acervo/obras/17460/mulher-chorando,Mulher Chorando,FCO-2029,CR-3613,1955,https://acervo-portinari.s3.sa-east-1.amazonaws.com/7b5c94fee05a9e8ce440c4a1f99520d2.jpeg,"Composição nos tons azuis, preto, terras, verdes, lilases, ocres e rosas. Textura lisa e pinceladas marcadas. Meio-corpo de mulher de...","Composição nos tons azuis, preto, terras, verdes, lilases, ocres e rosas. Textura lisa e pinceladas marcadas. Meio-corpo de mulher de frente, com os cabelos compridos cobrindo-lhe o rosto e cabeça apoiada nas mãos, ocupando a quase totalidade da área do suporte. A figura parece estar sentada, curvada, com os cotovelos apoiados nas pernas; tem os braços na frente do corpo e as mãos juntas com dedos cruzados apoiando a testa, em posição de oração. Cabelos pretos, lisos e compridos cobrem o rosto deixando entrever o nariz e a boca. Veste blusa em tons de azul vendo-se parte da saia listrada de azul e preto. Ombros largos, braços e mãos representados com deformidade anatômica acentuam a expressividade da figura, assim como os tons fortes que contrastam com o fundo geometrizado em tons pastéis de azuis, verdes, lilases e ocres.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,madeira compensada,,161.0,111.0,"Assinatura estampada no canto inferior direito ""PORTINARI *"". Sem data","No verso, inscrições de Maria Portinari “‘Mulher Chorando’ do mural ‘guerra’ pintado por Candido Portinari em 1957, para seu amigo embaixador Jayme de Barros. Maria Victoria Portinari” e “111 x 161, 114 x 165 [riscada]”.","No verso, etiqueta “MAISON DE LA PENSÉE FRANÇAISE 2, RUE DE L’ÉLYSÉE PARIS – VIII e 8-FEMME SE TENANT LA TETE”; carimbo circular “PARIS – EXPOSITIONS – DOUANES”.",161 x 111 cm,"Social, Guerra, Figura Humana, Mulher",,17460_Mulher_Chorando.jpeg,1955.0,1950.0,"[[np.float64(0.440292634214573), np.float64(0.17507595551813165), np.float64(0.23240313574284643)], [np.float64(0.05555729924183098), np.float64(0.11598371540984037), np.float64(0.22455944307058776)], [np.float64(0.5129313834703741), np.float64(0.5398619457237788), np.float64(0.6944336441715544)]]",0.3555802995094242
603,603,17462,https://www.portinari.org.br/acervo/obras/17462/noiva,Noiva,FCO-2030,CR-2569,1947,https://acervo-portinari.s3.sa-east-1.amazonaws.com/b4d8ca2f0fac7ad1514795217ca729f2.jpeg,"Composição nos tons laranjas, azuis, preto, vermelhos, verdes e violetas. Textura lisa e espessa com pinceladas marcadas. Meio-busto de...","Composição nos tons laranjas, azuis, preto, vermelhos, verdes e violetas. Textura lisa e espessa com pinceladas marcadas. Meio-busto de negra, ocupando a quase totalidade da área da composição, contra fundo laranja. A figura está com o corpo 3/4 voltada para a esquerda, com o rosto para frente, ligeiramente inclinado para a direita. Tem cabelos pixaim curtos, cobertos por véu transparente que cai sobre os ombros. A tez negra é representada com reflexos azulados e em tons violetas. Testa curta, sobrancelhas finas e retas, inclinadas para baixo, olhos grandes, com íris bem redondas e negras contornadas de azul, nariz insinuado, lábios grossos pintados de vermelho, pescoço fino e comprido. Fisionomia triste. Blusa verde com decote afastado do pescoço na frente, debruado de preto. Fundo em tons laranja, com reflexos claros na metade superior e escuro para baixo.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,35.0,27.0,"Assinada e datada na metade inferior à direita ""PORTINAR[I] 947""",,,35 x 27 cm,"Social, Tipos étnicos, Negro, Figura Humana, Membros, Cabeça, Figura Humana, Mulher",,17462_Noiva.jpeg,1947.0,1940.0,"[[np.float64(0.10163198856952006), np.float64(0.13088001830592388), np.float64(0.12049083152677355)], [np.float64(0.6394576572314622), np.float64(0.33932894927532264), np.float64(0.24962881780097804)], [np.float64(0.5862637821369814), np.float64(0.5344954210559449), np.float64(0.6067921937361023)]]",0.4389933959694989
604,604,17463,https://www.portinari.org.br/acervo/obras/17463/flores,Flores,FCO-2031,CR-1429,1941,https://acervo-portinari.s3.sa-east-1.amazonaws.com/e7f65e09e541c98af95636ed3790f3eb.jpeg,"Composição nos tons cinzas (predominantes), vermelhos, branco, amarelos, verdes, laranja, rosa, azul, preto e terra. Textura lisa,...","Composição nos tons cinzas (predominantes), vermelhos, branco, amarelos, verdes, laranja, rosa, azul, preto e terra. Textura lisa, áspera e espessa com pinceladas marcadas. Vaso branco bojudo com arranjo de flores no centro da composição, contra fundo acinzentado. No buquê de flores destaca-se à esquerda uma zínea amarela e à direita, uma dália vermelha. Folhas verdes e pontos azuis e terra circundam as duas flores maiores, vendo-se ainda à esquerda, pequena flor rosa e outra laranja. No alto à direita do centro, uma flor vermelha com pétalas finas e à direita, uma flor branca. Fundo acinzentado com área de sombra projetada à esquerda, junto ao vaso.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,41.0,,"Assinada e datada na metade inferior à esquerda ""PORTINARI 1941""",,,"41 x 33,3 cm","Natureza, Flores",,17463_Flores.jpeg,1941.0,1940.0,"[[np.float64(0.7604987577613819), np.float64(0.7591987723733813), np.float64(0.8109334029260564)], [np.float64(0.24395587173337027), np.float64(0.14832038101522563), np.float64(0.15061328661047543)], [np.float64(0.7954249842266937), np.float64(0.6378578970305206), np.float64(0.237203133223639)]]",0.7103732356134637
605,605,17464,https://www.portinari.org.br/acervo/obras/17464/retrato-de-zaira-fortes,Retrato de Zaíra Fortes,FCO-2032,CR-2088,1944,https://acervo-portinari.s3.sa-east-1.amazonaws.com/bc6f99cc63a1dcf72fe516d93680b69d.jpeg,"Composição nos tons cinzas (predominantes), terras, ocres, verdes, rosas, azuis e vermelhos. Textura lisa, áspera e espessa. Retrato de...","Composição nos tons cinzas (predominantes), terras, ocres, verdes, rosas, azuis e vermelhos. Textura lisa, áspera e espessa. Retrato de meio-corpo de mulher, contra fundo com áreas sombreadas e peixes. A retratada está quase de perfil para a esquerda, com a cabeça 3/4 voltada para a frente. Tem rosto fino, cabelos castanhos-escuros repartidos ao meio, levantados dos lados, presos para cima e a parte de trás formando um coque na nuca. Testa alta, sobrancelhas finas e retas, olhos amendoados, nariz longo e reto, lábios finos fechados e queixo pequeno. Fisionomia séria. Veste paletó acinzentado sobre blusa verde estampada com traços vermelhos. Fundo com áreas em claro-escuro, sobressaindo na área clara, a representação de peixes à esquerda e à direita do rosto da retratada.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,73.0,,"Assinada e datada na metade inferior à direita ""PORTINARI 1944""",,,"73 x 60,5 cm","Natureza, Animais, Peixe, Retrato, Mulher",Zaíra Fortes,17464_Retrato_de_Za_ra_Fortes.jpeg,1944.0,1940.0,"[[np.float64(0.21609867543662523), np.float64(0.22841986247646148), np.float64(0.2149684383747523)], [np.float64(0.5750780138333745), np.float64(0.5318672107988007), np.float64(0.47721256691901603)]]",0.524879680907173
606,606,17465,https://www.portinari.org.br/acervo/obras/17465/retrato-de-zelia-reed,Retrato de Zélia Reed,FCO-2033,CR-1175,1940,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a2c38e47f6f6ebd1926bbbe1a4c4e408.jpeg,"Composição nos tons azuis, preto, ocres, vermelhos e branco. Retrato de meio-busto de mulher, contra fundo escuro. A retratada está 3/4...","Composição nos tons azuis, preto, ocres, vermelhos e branco. Retrato de meio-busto de mulher, contra fundo escuro. A retratada está 3/4 voltada para a esquerda, tem rosto fino, cabelos escuros e repartidos no lado esquerdo, testa alta e larga, sobrancelhas finas e longas, olhos amendoados, nariz reto vendo-se uma pinta, a direita, sobre a face. Lábios fechados pintados de vermelho, queixo pontudo e pescoço longo. Vê-se a gola fechada rente ao pescoço e sugestão de cravo vermelho no centro. Luz incidindo pela direita.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,,38.0,"Assinada e datada na margem inferior à direita ""PORTINARI 1940""",,,"46,5 x 38 cm","Retrato, Mulher",Zélia Reed,17465_Retrato_de_Z_lia_Reed.jpeg,1940.0,1940.0,"[[np.float64(0.03556359387133001), np.float64(0.04642584671478179), np.float64(0.05914626851490567)], [np.float64(0.7987609046096548), np.float64(0.6212016976098866), np.float64(0.42069028961405214)]]",0.7457020447777069
607,607,17466,https://www.portinari.org.br/acervo/obras/17466/cena-de-cafezal,Cena de Cafezal,FCO-2034,CR-4132,1957,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9b26f6b71df8ef9acf9947335c3d1b31.jpeg,"Composição nos tons rosas, verdes, cinzas, branco, terra, azuis e laranja. Textura áspera, espessa e pinceladas marcadas. Cena de...","Composição nos tons rosas, verdes, cinzas, branco, terra, azuis e laranja. Textura áspera, espessa e pinceladas marcadas. Cena de colheita e carregamento de café. Em primeiro plano, da esquerda para a direita: pilha de sete sacos de café e dois trabalhadores curvados com os braços para baixo em posição de pegar saco de café no chão, sendo que o da esquerda está de frente e o da direita está de costas 3/4 voltado para a direita. Ambos usam chapéu de palha e estão descalços. Em segundo plano, à esquerda, início de plantação de café que segue até o fundo da composição, em diagonal da esquerda para a direita e da frente para trás; à direita, mulher em pé, de costas, com as pernas afastadas e braços levantados acima da cabeça, colhendo café. Traz na cabeça o que parece ser um pano amarrado e usa vestido de mangas compridas e saia geometrizada formando xadrez. Em terceiro plano, da esquerda para a direita: continuação do cafezal; quatro mulheres em pé, de costas, lado a lado em diagonal da esquerda para a direita e da frente para trás; na mesma posição da colona em segundo plano, trabalhador em pé, de frente, com as pernas afastadas e braços erguidos segurando peneira no ato de peneirar os grãos; trabalhador curvado de frente, carregando grande saco de café nas costas e novamente cafezal. Chão e caminho entre o cafezal, geometrizados em tons rosados.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,madeira,,,,"Assinada e datada na margem inferior à direita ""PORTINARI 57""",,,"48,5 x 58,5 cm","Social, Cenas de trabalho, Cultura de café, Social, Trabalhadores, Colona, Social, Trabalhadores, Lavrador, Figura Humana, Grupo, Homens, Figura Humana, Grupo, Mulheres",,17466_Cena_de_Cafezal.jpeg,1957.0,1950.0,"[[np.float64(0.42992146917961493), np.float64(0.44047425398275786), np.float64(0.3941105238863888)]]",1.0
